mic_id,timestamp_onset,timestamp_offset,class_id,confidence,source_file,session_id,source
1,2026-04-16T19:51:10.885080,2026-04-16T19:51:18.440980,5.0,0.13970142602920532,20260416_19_51_09_0046_M1.wav,20260416,mic
2,2026-04-16T19:51:14.428939,2026-04-16T19:51:18.954355,5.0,0.11616769433021545,20260416_19_51_09_0046_M2.wav,20260416,mic
1,2026-04-16T19:51:10.191911,2026-04-16T19:51:16.808919,5.0,0.3015871047973633,20260416_19_51_10_0981_M1.wav,20260416,mic
1,2026-04-16T19:51:14.946842,2026-04-16T19:51:20.017499,5.0,0.21563303470611572,20260416_19_51_10_0981_M1.wav,20260416,mic
1,2026-04-16T19:51:10.098000,2026-04-16T19:51:12.242828,3.0,0.16042736172676086,20260416_19_51_10_0981_M1.wav,20260416,mic
2,2026-04-16T19:51:10.378177,2026-04-16T19:51:18.013995,5.0,0.35111355781555176,20260416_19_51_10_0981_M2.wav,20260416,mic
2,2026-04-16T19:51:11.923179,2026-04-16T19:51:14.203956,3.0,0.15112680196762085,20260416_19_51_10_0981_M2.wav,20260416,mic
1,2026-04-16T19:51:15.656660,2026-04-16T19:51:23.000107,5.0,0.2145974338054657,20260416_19_51_13_0370_M1.wav,20260416,mic
2,2026-04-16T19:51:16.631589,2026-04-16T19:51:22.972221,5.0,0.1477574110031128,20260416_19_51_13_0370_M2.wav,20260416,mic
1,2026-04-16T19:51:15.314903,2026-04-16T19:51:22.934266,5.0,0.5015115737915039,20260416_19_51_15_0303_M1.wav,20260416,mic
1,2026-04-16T19:51:17.690973,2026-04-16T19:51:19.551497,3.0,0.11915650963783264,20260416_19_51_15_0303_M1.wav,20260416,mic
2,2026-04-16T19:51:18.641666,2026-04-16T19:51:24.932406,5.0,0.23427462577819824,20260416_19_51_15_0303_M2.wav,20260416,mic
2,2026-04-16T19:51:15.103344,2026-04-16T19:51:20.983358,5.0,0.15746057033538818,20260416_19_51_15_0303_M2.wav,20260416,mic
2,2026-04-16T19:51:21.515780,2026-04-16T19:51:24.926316,5.0,0.10850241780281067,20260416_19_51_15_0303_M2.wav,20260416,mic
2,2026-04-16T19:51:21.477240,2026-04-16T19:51:23.416862,6.0,0.1034879982471466,20260416_19_51_15_0303_M2.wav,20260416,mic
1,2026-04-16T19:51:21.083177,2026-04-16T19:51:26.998908,5.0,0.4706615209579468,20260416_19_51_17_0729_M1.wav,20260416,mic
2,2026-04-16T19:51:21.303515,2026-04-16T19:51:26.998922,5.0,0.27289366722106934,20260416_19_51_17_0729_M2.wav,20260416,mic
2,2026-04-16T19:51:23.296853,2026-04-16T19:51:27.002919,5.0,0.15673840045928955,20260416_19_51_17_0729_M2.wav,20260416,mic
1,2026-04-16T19:51:21.565403,2026-04-16T19:51:28.773749,5.0,0.11476004123687744,20260416_19_51_19_0628_M1.wav,20260416,mic
2,2026-04-16T19:51:22.444313,2026-04-16T19:51:29.018541,5.0,0.23303979635238647,20260416_19_51_19_0628_M2.wav,20260416,mic
1,2026-04-16T19:51:22.062473,2026-04-16T19:51:29.201483,5.0,0.2568895220756531,20260416_19_51_22_0056_M1.wav,20260416,mic
1,2026-04-16T19:51:25.616616,2026-04-16T19:51:31.935945,5.0,0.22684702277183533,20260416_19_51_22_0056_M1.wav,20260416,mic
1,2026-04-16T19:51:28.403665,2026-04-16T19:51:31.985465,3.0,0.16142255067825317,20260416_19_51_22_0056_M1.wav,20260416,mic
2,2026-04-16T19:51:22.604640,2026-04-16T19:51:30.147605,5.0,0.18219223618507385,20260416_19_51_22_0056_M2.wav,20260416,mic
1,2026-04-16T19:51:28.050206,2026-04-16T19:51:33.023488,5.0,0.13077577948570251,20260416_19_51_23_0989_M1.wav,20260416,mic
2,2026-04-16T19:51:23.157803,2026-04-16T19:51:30.757950,5.0,0.43478327989578247,20260416_19_51_23_0989_M2.wav,20260416,mic
2,2026-04-16T19:51:32.376632,2026-04-16T19:51:36.001829,3.0,0.5434790253639221,20260416_19_51_26_0379_M2.wav,20260416,mic
2,2026-04-16T19:51:26.166471,2026-04-16T19:51:32.504076,5.0,0.2782668471336365,20260416_19_51_26_0379_M2.wav,20260416,mic
1,2026-04-16T19:51:28.053993,2026-04-16T19:51:30.558323,3.0,0.16867515444755554,20260416_19_51_28_0318_M1.wav,20260416,mic
1,2026-04-16T19:51:28.148374,2026-04-16T19:51:34.193045,5.0,0.11267459392547607,20260416_19_51_28_0318_M1.wav,20260416,mic
2,2026-04-16T19:51:36.709144,2026-04-16T19:51:37.976747,6.0,0.7785051465034485,20260416_19_51_28_0318_M2.wav,20260416,mic
2,2026-04-16T19:51:36.560862,2026-04-16T19:51:40.068279,3.0,0.3521019220352173,20260416_19_51_30_0717_M2.wav,20260416,mic
2,2026-04-16T19:51:32.564878,2026-04-16T19:51:36.418841,3.0,0.10597732663154602,20260416_19_51_30_0717_M2.wav,20260416,mic
1,2026-04-16T19:51:35.829863,2026-04-16T19:51:41.973452,5.0,0.1911986768245697,20260416_19_51_32_0647_M1.wav,20260416,mic
2,2026-04-16T19:51:32.823876,2026-04-16T19:51:36.918717,3.0,0.20986318588256836,20260416_19_51_32_0647_M2.wav,20260416,mic
1,2026-04-16T19:51:35.540617,2026-04-16T19:51:43.163525,5.0,0.5365391373634338,20260416_19_51_35_0036_M1.wav,20260416,mic
1,2026-04-16T19:51:39.468017,2026-04-16T19:51:44.931620,5.0,0.28693848848342896,20260416_19_51_35_0036_M1.wav,20260416,mic
2,2026-04-16T19:51:35.050522,2026-04-16T19:51:41.423013,5.0,0.5604168772697449,20260416_19_51_35_0036_M2.wav,20260416,mic
2,2026-04-16T19:51:38.875355,2026-04-16T19:51:44.944493,5.0,0.17702922224998474,20260416_19_51_35_0036_M2.wav,20260416,mic
2,2026-04-16T19:51:37.676640,2026-04-16T19:51:41.315962,3.0,0.10332536697387695,20260416_19_51_35_0036_M2.wav,20260416,mic
2,2026-04-16T19:51:45.570396,2026-04-16T19:51:47,6.0,0.17171183228492737,20260416_19_51_37_0009_M2.wav,20260416,mic
2,2026-04-16T19:51:40.270526,2026-04-16T19:51:46.919162,5.0,0.14967262744903564,20260416_19_51_37_0009_M2.wav,20260416,mic
1,2026-04-16T19:51:39.346513,2026-04-16T19:51:46.938857,5.0,0.2680751085281372,20260416_19_51_39_0356_M1.wav,20260416,mic
1,2026-04-16T19:51:45.726737,2026-04-16T19:51:48.956892,3.0,0.2526928782463074,20260416_19_51_39_0356_M1.wav,20260416,mic
1,2026-04-16T19:51:47.116408,2026-04-16T19:51:48.969075,6.0,0.1242763102054596,20260416_19_51_39_0356_M1.wav,20260416,mic
2,2026-04-16T19:51:39.321599,2026-04-16T19:51:46.955030,5.0,0.39454299211502075,20260416_19_51_39_0356_M2.wav,20260416,mic
2,2026-04-16T19:51:42.631938,2026-04-16T19:51:48.955386,5.0,0.3083951473236084,20260416_19_51_39_0356_M2.wav,20260416,mic
1,2026-04-16T19:51:41.177510,2026-04-16T19:51:47.394115,5.0,0.1718481183052063,20260416_19_51_41_0337_M1.wav,20260416,mic
1,2026-04-16T19:51:45.487969,2026-04-16T19:51:50.974317,5.0,0.1064932644367218,20260416_19_51_41_0337_M1.wav,20260416,mic
2,2026-04-16T19:51:41.332007,2026-04-16T19:51:48.942197,5.0,0.5156930088996887,20260416_19_51_41_0337_M2.wav,20260416,mic
2,2026-04-16T19:51:45.532860,2026-04-16T19:51:50.964962,5.0,0.2176380455493927,20260416_19_51_41_0337_M2.wav,20260416,mic
1,2026-04-16T19:51:43.102370,2026-04-16T19:51:50.732428,5.0,0.3727230429649353,20260416_19_51_43_0709_M1.wav,20260416,mic
1,2026-04-16T19:51:47.594038,2026-04-16T19:51:53.004260,5.0,0.1636611819267273,20260416_19_51_43_0709_M1.wav,20260416,mic
2,2026-04-16T19:51:45.767771,2026-04-16T19:51:53.030182,5.0,0.7865978479385376,20260416_19_51_43_0709_M2.wav,20260416,mic
2,2026-04-16T19:51:43.351212,2026-04-16T19:51:50.978045,5.0,0.5155682563781738,20260416_19_51_43_0709_M2.wav,20260416,mic
2,2026-04-16T19:51:45.707014,2026-04-16T19:51:47.086287,6.0,0.3434825837612152,20260416_19_51_43_0709_M2.wav,20260416,mic
1,2026-04-16T19:51:49.410291,2026-04-16T19:51:54.973537,5.0,0.33398184180259705,20260416_19_51_45_0663_M1.wav,20260416,mic
1,2026-04-16T19:51:46.053755,2026-04-16T19:51:50.153451,3.0,0.1632656753063202,20260416_19_51_45_0663_M1.wav,20260416,mic
1,2026-04-16T19:51:45.128989,2026-04-16T19:51:52.553361,5.0,0.15580493211746216,20260416_19_51_45_0663_M1.wav,20260416,mic
2,2026-04-16T19:51:47.259810,2026-04-16T19:51:54.784051,5.0,0.6642206907272339,20260416_19_51_45_0663_M2.wav,20260416,mic
2,2026-04-16T19:51:45.907358,2026-04-16T19:51:53.431849,5.0,0.4356602430343628,20260416_19_51_45_0663_M2.wav,20260416,mic
2,2026-04-16T19:51:51.526328,2026-04-16T19:51:54.990036,5.0,0.15530547499656677,20260416_19_51_45_0663_M2.wav,20260416,mic
2,2026-04-16T19:51:45.959591,2026-04-16T19:51:47.337093,6.0,0.12207058072090149,20260416_19_51_45_0663_M2.wav,20260416,mic
1,2026-04-16T19:51:56.040058,2026-04-16T19:51:57.928536,3.0,0.7193899750709534,20260416_19_51_48_0027_M1.wav,20260416,mic
1,2026-04-16T19:51:54.538074,2026-04-16T19:51:57.960378,3.0,0.2634540796279907,20260416_19_51_48_0027_M1.wav,20260416,mic
1,2026-04-16T19:51:48.288461,2026-04-16T19:51:55.895796,5.0,0.22485968470573425,20260416_19_51_48_0027_M1.wav,20260416,mic
1,2026-04-16T19:51:51.771765,2026-04-16T19:51:57.917791,5.0,0.19189825654029846,20260416_19_51_48_0027_M1.wav,20260416,mic
1,2026-04-16T19:51:54.457203,2026-04-16T19:51:56.096673,6.0,0.183883398771286,20260416_19_51_48_0027_M1.wav,20260416,mic
2,2026-04-16T19:51:48.280465,2026-04-16T19:51:55.921638,5.0,0.5093539953231812,20260416_19_51_48_0027_M2.wav,20260416,mic
2,2026-04-16T19:51:52.330523,2026-04-16T19:51:57.930520,5.0,0.3904808461666107,20260416_19_51_48_0027_M2.wav,20260416,mic
1,2026-04-16T19:51:56.288286,2026-04-16T19:51:59.948965,3.0,0.7331144213676453,20260416_19_51_50_0014_M1.wav,20260416,mic
1,2026-04-16T19:51:54.682910,2026-04-16T19:51:56.364114,6.0,0.36767417192459106,20260416_19_51_50_0014_M1.wav,20260416,mic
1,2026-04-16T19:51:50.011714,2026-04-16T19:51:52.436244,3.0,0.29546016454696655,20260416_19_51_50_0014_M1.wav,20260416,mic
1,2026-04-16T19:51:50.119462,2026-04-16T19:51:55.988903,5.0,0.1541266143321991,20260416_19_51_50_0014_M1.wav,20260416,mic
2,2026-04-16T19:51:50.004660,2026-04-16T19:51:57.027041,5.0,0.32567834854125977,20260416_19_51_50_0014_M2.wav,20260416,mic
2,2026-04-16T19:51:56.713557,2026-04-16T19:51:59.941329,5.0,0.18018293380737305,20260416_19_51_50_0014_M2.wav,20260416,mic
2,2026-04-16T19:51:52.488909,2026-04-16T19:51:59.927840,5.0,0.10629898309707642,20260416_19_51_50_0014_M2.wav,20260416,mic
1,2026-04-16T19:51:54.622801,2026-04-16T19:51:56.260630,6.0,0.7119858264923096,20260416_19_51_52_0348_M1.wav,20260416,mic
1,2026-04-16T19:51:56.409562,2026-04-16T19:52:01.930334,5.0,0.45189499855041504,20260416_19_51_52_0348_M1.wav,20260416,mic
1,2026-04-16T19:51:56.265831,2026-04-16T19:52:00.339405,3.0,0.11014261841773987,20260416_19_51_52_0348_M1.wav,20260416,mic
2,2026-04-16T19:51:56.590989,2026-04-16T19:52:01.968600,5.0,0.3926010727882385,20260416_19_51_52_0348_M2.wav,20260416,mic
2,2026-04-16T19:51:52.077508,2026-04-16T19:51:59.636533,5.0,0.3903079032897949,20260416_19_51_52_0348_M2.wav,20260416,mic
1,2026-04-16T19:51:56.448546,2026-04-16T19:52:00.423487,3.0,0.22549274563789368,20260416_19_51_54_0342_M1.wav,20260416,mic
1,2026-04-16T19:51:54.034000,2026-04-16T19:51:56.955558,3.0,0.20003631711006165,20260416_19_51_54_0342_M1.wav,20260416,mic
1,2026-04-16T19:51:54.872975,2026-04-16T19:51:56.544987,6.0,0.18435990810394287,20260416_19_51_54_0342_M1.wav,20260416,mic
1,2026-04-16T19:51:56.515226,2026-04-16T19:52:03.736124,5.0,0.1649709939956665,20260416_19_51_54_0342_M1.wav,20260416,mic
2,2026-04-16T19:51:56.915123,2026-04-16T19:52:03.988974,5.0,0.41905486583709717,20260416_19_51_54_0342_M2.wav,20260416,mic
1,2026-04-16T19:52:00.339459,2026-04-16T19:52:05.999122,5.0,0.23034629225730896,20260416_19_51_56_0711_M1.wav,20260416,mic
2,2026-04-16T19:51:56.120820,2026-04-16T19:52:03.648791,5.0,0.2666800916194916,20260416_19_51_56_0711_M2.wav,20260416,mic
2,2026-04-16T19:51:58.763344,2026-04-16T19:52:06.000713,5.0,0.1314479410648346,20260416_19_51_56_0711_M2.wav,20260416,mic
2,2026-04-16T19:51:58.113686,2026-04-16T19:52:05.616260,5.0,0.40062469244003296,20260416_19_51_58_0667_M2.wav,20260416,mic
1,2026-04-16T19:52:07.887950,2026-04-16T19:52:10.941528,3.0,0.18735480308532715,20260416_19_52_01_0027_M1.wav,20260416,mic
1,2026-04-16T19:52:09.498086,2026-04-16T19:52:12.915672,3.0,0.5249935388565063,20260416_19_52_03_0023_M1.wav,20260416,mic
1,2026-04-16T19:52:12.282699,2026-04-16T19:52:14.991490,5.0,0.15424475073814392,20260416_19_52_05_0359_M1.wav,20260416,mic
1,2026-04-16T19:52:09.379176,2026-04-16T19:52:14.952928,5.0,0.12817999720573425,20260416_19_52_05_0359_M1.wav,20260416,mic
2,2026-04-16T19:52:08.733658,2026-04-16T19:52:14.957415,5.0,0.16067034006118774,20260416_19_52_05_0359_M2.wav,20260416,mic
1,2026-04-16T19:52:12.477507,2026-04-16T19:52:16.970352,5.0,0.302145779132843,20260416_19_52_07_0352_M1.wav,20260416,mic
2,2026-04-16T19:52:12.478500,2026-04-16T19:52:16.983617,5.0,0.31675076484680176,20260416_19_52_07_0352_M2.wav,20260416,mic
1,2026-04-16T19:52:12.829991,2026-04-16T19:52:18.992135,5.0,0.4313780963420868,20260416_19_52_09_0703_M1.wav,20260416,mic
2,2026-04-16T19:52:11.759723,2026-04-16T19:52:19.015187,5.0,0.3953164219856262,20260416_19_52_09_0703_M2.wav,20260416,mic
2,2026-04-16T19:52:13.959872,2026-04-16T19:52:18.983078,5.0,0.12343937158584595,20260416_19_52_09_0703_M2.wav,20260416,mic
2,2026-04-16T19:52:09.133908,2026-04-16T19:52:16.618567,5.0,0.1140654981136322,20260416_19_52_09_0703_M2.wav,20260416,mic
1,2026-04-16T19:52:13.790815,2026-04-16T19:52:21.000154,5.0,0.1629749834537506,20260416_19_52_11_0678_M1.wav,20260416,mic
1,2026-04-16T19:52:11.067000,2026-04-16T19:52:13.527822,3.0,0.12592461705207825,20260416_19_52_11_0678_M1.wav,20260416,mic
2,2026-04-16T19:52:11.358603,2026-04-16T19:52:18.913776,5.0,0.293661504983902,20260416_19_52_11_0678_M2.wav,20260416,mic
2,2026-04-16T19:52:14.660862,2026-04-16T19:52:20.983801,5.0,0.1244698166847229,20260416_19_52_11_0678_M2.wav,20260416,mic
1,2026-04-16T19:52:14.064510,2026-04-16T19:52:21.655951,5.0,0.48441082239151,20260416_19_52_14_0027_M1.wav,20260416,mic
1,2026-04-16T19:52:22.333127,2026-04-16T19:52:24.002000,6.0,0.17674526572227478,20260416_19_52_14_0027_M1.wav,20260416,mic
2,2026-04-16T19:52:14.036304,2026-04-16T19:52:20.578172,5.0,0.1568935513496399,20260416_19_52_14_0027_M2.wav,20260416,mic
1,2026-04-16T19:52:20.355708,2026-04-16T19:52:25.932621,5.0,0.15263938903808594,20260416_19_52_16_0030_M1.wav,20260416,mic
1,2026-04-16T19:52:22.328565,2026-04-16T19:52:25.964462,3.0,0.12749415636062622,20260416_19_52_16_0030_M1.wav,20260416,mic
2,2026-04-16T19:52:24.584460,2026-04-16T19:52:25.898157,6.0,0.609268307685852,20260416_19_52_16_0030_M2.wav,20260416,mic
1,2026-04-16T19:52:26.316015,2026-04-16T19:52:27.966090,6.0,0.681504487991333,20260416_19_52_18_0348_M1.wav,20260416,mic
1,2026-04-16T19:52:24.325827,2026-04-16T19:52:27.963223,5.0,0.2543640732765198,20260416_19_52_18_0348_M1.wav,20260416,mic
2,2026-04-16T19:52:23.506943,2026-04-16T19:52:27.939683,5.0,0.5772030353546143,20260416_19_52_18_0348_M2.wav,20260416,mic
1,2026-04-16T19:52:24.508397,2026-04-16T19:52:29.948730,5.0,0.5258172750473022,20260416_19_52_20_0362_M1.wav,20260416,mic
1,2026-04-16T19:52:26.533406,2026-04-16T19:52:28.467199,6.0,0.2647132873535156,20260416_19_52_20_0362_M1.wav,20260416,mic
2,2026-04-16T19:52:23.553478,2026-04-16T19:52:29.957249,5.0,0.46102175116539,20260416_19_52_20_0362_M2.wav,20260416,mic
2,2026-04-16T19:52:24.793951,2026-04-16T19:52:26.344271,6.0,0.2513217031955719,20260416_19_52_20_0362_M2.wav,20260416,mic
2,2026-04-16T19:52:26.571168,2026-04-16T19:52:29.984334,3.0,0.15043753385543823,20260416_19_52_20_0362_M2.wav,20260416,mic
1,2026-04-16T19:52:26.276747,2026-04-16T19:52:31.981731,5.0,0.5789650678634644,20260416_19_52_22_0706_M1.wav,20260416,mic
1,2026-04-16T19:52:30.158202,2026-04-16T19:52:32.035064,6.0,0.201015442609787,20260416_19_52_22_0706_M1.wav,20260416,mic
1,2026-04-16T19:52:26.525127,2026-04-16T19:52:28.330778,6.0,0.16597718000411987,20260416_19_52_22_0706_M1.wav,20260416,mic
1,2026-04-16T19:52:22.144088,2026-04-16T19:52:29.660419,5.0,0.15624693036079407,20260416_19_52_22_0706_M1.wav,20260416,mic
2,2026-04-16T19:52:22.644850,2026-04-16T19:52:30.217484,5.0,0.13157856464385986,20260416_19_52_22_0706_M2.wav,20260416,mic
1,2026-04-16T19:52:28.003237,2026-04-16T19:52:33.992831,5.0,0.39826053380966187,20260416_19_52_24_0686_M1.wav,20260416,mic
1,2026-04-16T19:52:30.443635,2026-04-16T19:52:32.351578,3.0,0.18750229477882385,20260416_19_52_24_0686_M1.wav,20260416,mic
1,2026-04-16T19:52:26.749712,2026-04-16T19:52:28.576047,6.0,0.13801169395446777,20260416_19_52_24_0686_M1.wav,20260416,mic
2,2026-04-16T19:52:24.114799,2026-04-16T19:52:31.709090,5.0,0.24904626607894897,20260416_19_52_24_0686_M2.wav,20260416,mic
2,2026-04-16T19:52:24.984048,2026-04-16T19:52:26.545646,6.0,0.1529797613620758,20260416_19_52_24_0686_M2.wav,20260416,mic
2,2026-04-16T19:52:26.994146,2026-04-16T19:52:34.022161,5.0,0.12892699241638184,20260416_19_52_24_0686_M2.wav,20260416,mic
1,2026-04-16T19:52:27.623754,2026-04-16T19:52:29.383366,6.0,0.7371954917907715,20260416_19_52_27_0025_M1.wav,20260416,mic
1,2026-04-16T19:52:31.155430,2026-04-16T19:52:36.937800,5.0,0.4500215947628021,20260416_19_52_27_0025_M1.wav,20260416,mic
1,2026-04-16T19:52:27.051165,2026-04-16T19:52:34.597535,5.0,0.3391801714897156,20260416_19_52_27_0025_M1.wav,20260416,mic
1,2026-04-16T19:52:35.478217,2026-04-16T19:52:37.002000,6.0,0.14433130621910095,20260416_19_52_27_0025_M1.wav,20260416,mic
2,2026-04-16T19:52:30.538950,2026-04-16T19:52:36.971625,5.0,0.34543168544769287,20260416_19_52_27_0025_M2.wav,20260416,mic
1,2026-04-16T19:52:29.285296,2026-04-16T19:52:36.923721,5.0,0.3707682490348816,20260416_19_52_29_0026_M1.wav,20260416,mic
1,2026-04-16T19:52:31.580953,2026-04-16T19:52:38.937241,5.0,0.13235774636268616,20260416_19_52_29_0026_M1.wav,20260416,mic
2,2026-04-16T19:52:31.387149,2026-04-16T19:52:38.930264,5.0,0.6622631549835205,20260416_19_52_29_0026_M2.wav,20260416,mic
2,2026-04-16T19:52:29.293420,2026-04-16T19:52:36.918353,5.0,0.24621686339378357,20260416_19_52_29_0026_M2.wav,20260416,mic
1,2026-04-16T19:52:39.079675,2026-04-16T19:52:41.000694,6.0,0.725942850112915,20260416_19_52_31_0348_M1.wav,20260416,mic
1,2026-04-16T19:52:35.258782,2026-04-16T19:52:40.951451,5.0,0.24098622798919678,20260416_19_52_31_0348_M1.wav,20260416,mic
1,2026-04-16T19:52:31.148827,2026-04-16T19:52:37.175397,5.0,0.22940853238105774,20260416_19_52_31_0348_M1.wav,20260416,mic
1,2026-04-16T19:52:31.349735,2026-04-16T19:52:33.641839,6.0,0.10763436555862427,20260416_19_52_31_0348_M1.wav,20260416,mic
2,2026-04-16T19:52:31.083295,2026-04-16T19:52:38.705597,5.0,0.6591671705245972,20260416_19_52_31_0348_M2.wav,20260416,mic
2,2026-04-16T19:52:33.476910,2026-04-16T19:52:40.744883,5.0,0.2243773639202118,20260416_19_52_31_0348_M2.wav,20260416,mic
1,2026-04-16T19:52:33.095734,2026-04-16T19:52:40.644247,5.0,0.3597560524940491,20260416_19_52_33_0347_M1.wav,20260416,mic
1,2026-04-16T19:52:37.790531,2026-04-16T19:52:42.959252,5.0,0.23617827892303467,20260416_19_52_33_0347_M1.wav,20260416,mic
2,2026-04-16T19:52:33.181092,2026-04-16T19:52:40.662902,5.0,0.47862759232521057,20260416_19_52_33_0347_M2.wav,20260416,mic
2,2026-04-16T19:52:36.985674,2026-04-16T19:52:42.949125,5.0,0.20866069197654724,20260416_19_52_33_0347_M2.wav,20260416,mic
1,2026-04-16T19:52:43.256486,2026-04-16T19:52:45.036259,6.0,0.4223978519439697,20260416_19_52_35_0709_M1.wav,20260416,mic
1,2026-04-16T19:52:39.251082,2026-04-16T19:52:45.024470,5.0,0.31260451674461365,20260416_19_52_35_0709_M1.wav,20260416,mic
2,2026-04-16T19:52:39.254572,2026-04-16T19:52:45.022005,5.0,0.394034743309021,20260416_19_52_35_0709_M2.wav,20260416,mic
1,2026-04-16T19:52:45.572648,2026-04-16T19:52:47.015114,2.0,0.6875773668289185,20260416_19_52_37_0675_M1.wav,20260416,mic
1,2026-04-16T19:52:40.754233,2026-04-16T19:52:46.971656,5.0,0.1980856955051422,20260416_19_52_37_0675_M1.wav,20260416,mic
2,2026-04-16T19:52:45.587832,2026-04-16T19:52:47.020418,5.0,0.5829520225524902,20260416_19_52_37_0675_M2.wav,20260416,mic
1,2026-04-16T19:52:46.413665,2026-04-16T19:52:49.934887,2.0,0.8822436332702637,20260416_19_52_40_0031_M1.wav,20260416,mic
2,2026-04-16T19:52:46.449525,2026-04-16T19:52:49.933378,2.0,0.28598570823669434,20260416_19_52_40_0031_M2.wav,20260416,mic
2,2026-04-16T19:52:40.085409,2026-04-16T19:52:46.891624,5.0,0.10325005650520325,20260416_19_52_40_0031_M2.wav,20260416,mic
1,2026-04-16T19:52:46.625713,2026-04-16T19:52:51.955311,2.0,0.3159457743167877,20260416_19_52_42_0024_M1.wav,20260416,mic
1,2026-04-16T19:52:50.321180,2026-04-16T19:52:51.941167,6.0,0.18165215849876404,20260416_19_52_42_0024_M1.wav,20260416,mic
1,2026-04-16T19:52:44.551714,2026-04-16T19:52:46.588373,6.0,0.1722867488861084,20260416_19_52_42_0024_M1.wav,20260416,mic
1,2026-04-16T19:52:49.279653,2026-04-16T19:52:51.946093,5.0,0.11334851384162903,20260416_19_52_42_0024_M1.wav,20260416,mic
2,2026-04-16T19:52:49.383573,2026-04-16T19:52:51.960106,5.0,0.1773611307144165,20260416_19_52_42_0024_M2.wav,20260416,mic
2,2026-04-16T19:52:42.040734,2026-04-16T19:52:46.187059,5.0,0.13458895683288574,20260416_19_52_42_0024_M2.wav,20260416,mic
2,2026-04-16T19:52:46.787642,2026-04-16T19:52:51.945383,5.0,0.12624269723892212,20260416_19_52_42_0024_M2.wav,20260416,mic
1,2026-04-16T19:52:46.644802,2026-04-16T19:52:53.975792,5.0,0.4298549294471741,20260416_19_52_44_0359_M1.wav,20260416,mic
1,2026-04-16T19:52:50.240023,2026-04-16T19:52:51.881536,6.0,0.32589420676231384,20260416_19_52_44_0359_M1.wav,20260416,mic
1,2026-04-16T19:52:44.437262,2026-04-16T19:52:46.386948,6.0,0.27857714891433716,20260416_19_52_44_0359_M1.wav,20260416,mic
1,2026-04-16T19:52:48.854461,2026-04-16T19:52:53.971243,5.0,0.15222647786140442,20260416_19_52_44_0359_M1.wav,20260416,mic
2,2026-04-16T19:52:46.648832,2026-04-16T19:52:53.990103,5.0,0.18964692950248718,20260416_19_52_44_0359_M2.wav,20260416,mic
2,2026-04-16T19:52:49.296008,2026-04-16T19:52:53.956953,5.0,0.15480434894561768,20260416_19_52_44_0359_M2.wav,20260416,mic
1,2026-04-16T19:52:49.338336,2026-04-16T19:52:55.969183,5.0,0.5534670948982239,20260416_19_52_46_0350_M1.wav,20260416,mic
1,2026-04-16T19:52:50.486351,2026-04-16T19:52:52.092577,6.0,0.36621183156967163,20260416_19_52_46_0350_M1.wav,20260416,mic
1,2026-04-16T19:52:46.824351,2026-04-16T19:52:50.357964,2.0,0.2677500247955322,20260416_19_52_46_0350_M1.wav,20260416,mic
1,2026-04-16T19:52:46.861882,2026-04-16T19:52:54.437657,5.0,0.14894968271255493,20260416_19_52_46_0350_M1.wav,20260416,mic
2,2026-04-16T19:52:49.440938,2026-04-16T19:52:55.972577,5.0,0.30751073360443115,20260416_19_52_46_0350_M2.wav,20260416,mic
2,2026-04-16T19:52:46.652545,2026-04-16T19:52:54.195728,5.0,0.2237618863582611,20260416_19_52_46_0350_M2.wav,20260416,mic
1,2026-04-16T19:52:48.116753,2026-04-16T19:52:55.719858,5.0,0.49688413739204407,20260416_19_52_48_0708_M1.wav,20260416,mic
1,2026-04-16T19:52:50.431387,2026-04-16T19:52:52.067328,6.0,0.43006062507629395,20260416_19_52_48_0708_M1.wav,20260416,mic
1,2026-04-16T19:52:49.961700,2026-04-16T19:52:57.534811,5.0,0.3282572031021118,20260416_19_52_48_0708_M1.wav,20260416,mic
1,2026-04-16T19:52:56.230325,2026-04-16T19:52:58.035241,3.0,0.2812569737434387,20260416_19_52_48_0708_M1.wav,20260416,mic
2,2026-04-16T19:52:49.899105,2026-04-16T19:52:57.536805,5.0,0.6481225490570068,20260416_19_52_48_0708_M2.wav,20260416,mic
2,2026-04-16T19:52:48.363607,2026-04-16T19:52:55.960772,5.0,0.19169306755065918,20260416_19_52_48_0708_M2.wav,20260416,mic
1,2026-04-16T19:52:50.158181,2026-04-16T19:52:57.711012,5.0,0.3867427706718445,20260416_19_52_50_0679_M1.wav,20260416,mic
1,2026-04-16T19:52:50.715299,2026-04-16T19:52:52.408533,6.0,0.21310549974441528,20260416_19_52_50_0679_M1.wav,20260416,mic
1,2026-04-16T19:52:53.322260,2026-04-16T19:52:59.959056,5.0,0.14049780368804932,20260416_19_52_50_0679_M1.wav,20260416,mic
2,2026-04-16T19:52:50.102084,2026-04-16T19:52:57.711578,5.0,0.7818924188613892,20260416_19_52_50_0679_M2.wav,20260416,mic
2,2026-04-16T19:52:53.166075,2026-04-16T19:52:59.925493,5.0,0.42734888195991516,20260416_19_52_50_0679_M2.wav,20260416,mic
1,2026-04-16T19:52:53.286056,2026-04-16T19:53:00.908001,5.0,0.21422350406646729,20260416_19_52_53_0030_M1.wav,20260416,mic
2,2026-04-16T19:53:01.274502,2026-04-16T19:53:02.955250,6.0,0.8034030199050903,20260416_19_52_53_0030_M2.wav,20260416,mic
